    ITER          TIME      CPUDT          DT      CFL     DNUM         DIV              MOM              TKE
    1024          1024     0.0058   1.000E+00   0.1010   0.0038   8.468E-16   7.83661001E-02   2.70684578E-03
    1025          1025     0.0058   1.000E+00   0.1010   0.0038   7.968E-16   7.83663748E-02   2.70686894E-03
    1026          1026     0.0058   1.000E+00   0.1010   0.0038   8.120E-16   7.83666495E-02   2.70689210E-03
    1027          1027     0.0057   1.000E+00   0.1009   0.0038   9.565E-16   7.83669241E-02   2.70691525E-03
    1028          1028     0.0057   1.000E+00   0.1009   0.0038   7.942E-16   7.83671987E-02   2.70693841E-03
    1029          1029     0.0057   1.000E+00   0.1009   0.0038   8.708E-16   7.83674732E-02   2.70696156E-03
    1030          1030     0.0058   1.000E+00   0.1010   0.0038   8.825E-16   7.83677478E-02   2.70698472E-03
    1031          1031     0.0058   1.000E+00   0.1010   0.0038   7.844E-16   7.83680223E-02   2.70700787E-03
    1032          1032     0.0057   1.000E+00   0.1010   0.0038   9.596E-16   7.83682967E-02   2.70703102E-03
    1033          1033     0.0057   1.000E+00   0.1010   0.0038   7.510E-16   7.83685711E-02   2.70705417E-03
    1034          1034     0.0058   1.000E+00   0.1010   0.0038   8.488E-16   7.83688455E-02   2.70707732E-03
    1035          1035     0.0057   1.000E+00   0.1010   0.0038   9.404E-16   7.83691199E-02   2.70710047E-03
    1036          1036     0.0057   1.000E+00   0.1010   0.0037   9.144E-16   7.83693942E-02   2.70712362E-03
    1037          1037     0.0058   1.000E+00   0.1010   0.0037   8.430E-16   7.83696685E-02   2.70714677E-03
    1038          1038     0.0058   1.000E+00   0.1009   0.0037   7.841E-16   7.83699428E-02   2.70716991E-03
    1039          1039     0.0058   1.000E+00   0.1010   0.0037   8.375E-16   7.83702170E-02   2.70719306E-03
    1040          1040     0.0057   1.000E+00   0.1010   0.0037   9.752E-16   7.83704912E-02   2.70721621E-03
    1041          1041     0.0057   1.000E+00   0.1010   0.0037   8.134E-16   7.83707653E-02   2.70723936E-03
    1042          1042     0.0058   1.000E+00   0.1010   0.0037   7.626E-16   7.83710395E-02   2.70726250E-03
    1043          1043     0.0057   1.000E+00   0.1010   0.0037   8.489E-16   7.83713135E-02   2.70728565E-03
    1044          1044     0.0058   1.000E+00   0.1010   0.0037   9.101E-16   7.83715876E-02   2.70730880E-03
    1045          1045     0.0058   1.000E+00   0.1010   0.0037   8.365E-16   7.83718616E-02   2.70733195E-03
    1046          1046     0.0058   1.000E+00   0.1010   0.0037   7.941E-16   7.83721356E-02   2.70735510E-03
    1047          1047     0.0057   1.000E+00   0.1010   0.0037   8.825E-16   7.83724095E-02   2.70737826E-03
    1048          1048     0.0058   1.000E+00   0.1010   0.0037   8.937E-16   7.83726835E-02   2.70740141E-03
    1049          1049     0.0058   1.000E+00   0.1010   0.0037   9.851E-16   7.83729574E-02   2.70742457E-03
    1050          1050     0.0057   1.000E+00   0.1010   0.0037   9.085E-16   7.83732312E-02   2.70744772E-03
    1051          1051     0.0057   1.000E+00   0.1010   0.0037   1.099E-15   7.83735050E-02   2.70747088E-03
    1052          1052     0.0057   1.000E+00   0.1010   0.0037   9.806E-16   7.83737788E-02   2.70749404E-03
    1053          1053     0.0058   1.000E+00   0.1010   0.0037   9.175E-16   7.83740526E-02   2.70751720E-03
    1054          1054     0.0057   1.000E+00   0.1010   0.0037   8.273E-16   7.83743263E-02   2.70754037E-03
    1055          1055     0.0057   1.000E+00   0.1010   0.0037   8.831E-16   7.83746000E-02   2.70756353E-03
    1056          1056     0.0058   1.000E+00   0.1010   0.0037   9.854E-16   7.83748736E-02   2.70758670E-03
    1057          1057     0.0057   1.000E+00   0.1010   0.0037   8.056E-16   7.83751472E-02   2.70760987E-03
    1058          1058     0.0057   1.000E+00   0.1011   0.0037   9.503E-16   7.83754208E-02   2.70763304E-03
    1059          1059     0.0058   1.000E+00   0.1011   0.0037   8.931E-16   7.83756944E-02   2.70765622E-03
    1060          1060     0.0057   1.000E+00   0.1011   0.0037   9.465E-16   7.83759679E-02   2.70767939E-03
    1061          1061     0.0058   1.000E+00   0.1012   0.0037   8.754E-16   7.83762414E-02   2.70770257E-03
    1062          1062     0.0057   1.000E+00   0.1012   0.0037   9.589E-16   7.83765148E-02   2.70772575E-03
    1063          1063     0.0058   1.000E+00   0.1012   0.0037   1.031E-15   7.83767882E-02   2.70774893E-03
    1064          1064     0.0058   1.000E+00   0.1012   0.0037   9.389E-16   7.83770616E-02   2.70777212E-03
    1065          1065     0.0057   1.000E+00   0.1012   0.0037   8.721E-16   7.83773350E-02   2.70779530E-03
    1066          1066     0.0057   1.000E+00   0.1013   0.0037   8.835E-16   7.83776083E-02   2.70781849E-03
    1067          1067     0.0058   1.000E+00   0.1013   0.0037   9.232E-16   7.83778816E-02   2.70784168E-03
    1068          1068     0.0057   1.000E+00   0.1013   0.0037   9.850E-16   7.83781548E-02   2.70786487E-03
    1069          1069     0.0058   1.000E+00   0.1014   0.0037   9.264E-16   7.83784281E-02   2.70788806E-03
    1070          1070     0.0058   1.000E+00   0.1014   0.0037   9.228E-16   7.83787012E-02   2.70791125E-03
    1071          1071     0.0057   1.000E+00   0.1014   0.0037   9.483E-16   7.83789744E-02   2.70793445E-03
    1072          1072     0.0058   1.000E+00   0.1014   0.0037   8.747E-16   7.83792475E-02   2.70795764E-03
    1073          1073     0.0057   1.000E+00   0.1015   0.0037   9.625E-16   7.83795206E-02   2.70798084E-03
    1074          1074     0.0057   1.000E+00   0.1015   0.0037   9.825E-16   7.83797937E-02   2.70800404E-03
    1075          1075     0.0057   1.000E+00   0.1015   0.0037   8.869E-16   7.83800667E-02   2.70802724E-03
    1076          1076     0.0057   1.000E+00   0.1015   0.0037   9.365E-16   7.83803397E-02   2.70805044E-03
    1077          1077     0.0057   1.000E+00   0.1015   0.0037   9.427E-16   7.83806126E-02   2.70807364E-03
    1078          1078     0.0057   1.000E+00   0.1015   0.0037   9.502E-16   7.83808856E-02   2.70809684E-03
    1079          1079     0.0058   1.000E+00   0.1015   0.0037   9.472E-16   7.83811585E-02   2.70812004E-03
    1080          1080     0.0057   1.000E+00   0.1015   0.0037   8.306E-16   7.83814313E-02   2.70814325E-03
    1081          1081     0.0058   1.000E+00   0.1015   0.0037   7.682E-16   7.83817041E-02   2.70816645E-03
    1082          1082     0.0058   1.000E+00   0.1015   0.0037   1.015E-15   7.83819769E-02   2.70818965E-03
    1083          1083     0.0058   1.000E+00   0.1016   0.0037   1.017E-15   7.83822497E-02   2.70821285E-03
    1084          1084     0.0057   1.000E+00   0.1016   0.0037   7.933E-16   7.83825224E-02   2.70823606E-03
    1085          1085     0.0057   1.000E+00   0.1016   0.0037   8.866E-16   7.83827951E-02   2.70825926E-03
    1086          1086     0.0058   1.000E+00   0.1016   0.0037   1.055E-15   7.83830678E-02   2.70828246E-03
    1087          1087     0.0057   1.000E+00   0.1016   0.0037   7.886E-16   7.83833404E-02   2.70830567E-03
    1088          1088     0.0058   1.000E+00   0.1016   0.0037   9.609E-16   7.83836130E-02   2.70832887E-03
    1089          1089     0.0057   1.000E+00   0.1015   0.0037   8.332E-16   7.83838856E-02   2.70835207E-03
    1090          1090     0.0058   1.000E+00   0.1015   0.0037   9.317E-16   7.83841581E-02   2.70837527E-03
    1091          1091     0.0057   1.000E+00   0.1015   0.0037   8.817E-16   7.83844306E-02   2.70839847E-03
    1092          1092     0.0057   1.000E+00   0.1015   0.0037   8.443E-16   7.83847031E-02   2.70842167E-03
    1093          1093     0.0058   1.000E+00   0.1015   0.0037   8.967E-16   7.83849755E-02   2.70844488E-03
    1094          1094     0.0057   1.000E+00   0.1015   0.0037   9.046E-16   7.83852479E-02   2.70846808E-03
    1095          1095     0.0057   1.000E+00   0.1015   0.0037   9.874E-16   7.83855203E-02   2.70849128E-03
    1096          1096     0.0057   1.000E+00   0.1015   0.0037   9.814E-16   7.83857926E-02   2.70851448E-03
    1097          1097     0.0058   1.000E+00   0.1015   0.0037   9.754E-16   7.83860649E-02   2.70853768E-03
    1098          1098     0.0058   1.000E+00   0.1015   0.0037   9.131E-16   7.83863372E-02   2.70856088E-03
    1099          1099     0.0057   1.000E+00   0.1015   0.0037   8.904E-16   7.83866094E-02   2.70858407E-03
    1100          1100     0.0058   1.000E+00   0.1014   0.0037   9.194E-16   7.83868816E-02   2.70860727E-03
    1101          1101     0.0214   1.000E+00   0.1014   0.0037   1.038E-15   7.83871538E-02   2.70863047E-03
    1102          1102     0.0058   1.000E+00   0.1014   0.0037   8.741E-16   7.83874260E-02   2.70865367E-03
    1103          1103     0.0057   1.000E+00   0.1014   0.0037   8.452E-16   7.83876981E-02   2.70867687E-03
    1104          1104     0.0058   1.000E+00   0.1014   0.0037   8.747E-16   7.83879701E-02   2.70870007E-03
    1105          1105     0.0058   1.000E+00   0.1014   0.0037   9.735E-16   7.83882422E-02   2.70872327E-03
    1106          1106     0.0057   1.000E+00   0.1013   0.0037   9.358E-16   7.83885142E-02   2.70874647E-03
    1107          1107     0.0058   1.000E+00   0.1013   0.0037   9.921E-16   7.83887862E-02   2.70876967E-03
    1108          1108     0.0057   1.000E+00   0.1013   0.0037   9.281E-16   7.83890581E-02   2.70879287E-03
    1109          1109     0.0057   1.000E+00   0.1013   0.0037   1.050E-15   7.83893301E-02   2.70881607E-03
    1110          1110     0.0057   1.000E+00   0.1012   0.0037   7.568E-16   7.83896019E-02   2.70883928E-03
    1111          1111     0.0058   1.000E+00   0.1012   0.0037   9.123E-16   7.83898738E-02   2.70886248E-03
    1112          1112     0.0057   1.000E+00   0.1012   0.0037   8.752E-16   7.83901456E-02   2.70888569E-03
    1113          1113     0.0057   1.000E+00   0.1011   0.0037   9.168E-16   7.83904174E-02   2.70890889E-03
    1114          1114     0.0057   1.000E+00   0.1011   0.0037   8.135E-16   7.83906892E-02   2.70893210E-03
    1115          1115     0.0057   1.000E+00   0.1011   0.0037   9.302E-16   7.83909609E-02   2.70895531E-03
    1116          1116     0.0058   1.000E+00   0.1012   0.0037   8.854E-16   7.83912326E-02   2.70897852E-03
    1117          1117     0.0057   1.000E+00   0.1012   0.0037   8.969E-16   7.83915043E-02   2.70900173E-03
    1118          1118     0.0058   1.000E+00   0.1012   0.0037   1.003E-15   7.83917759E-02   2.70902494E-03
    1119          1119     0.0058   1.000E+00   0.1012   0.0037   8.704E-16   7.83920475E-02   2.70904815E-03
    1120          1120     0.0058   1.000E+00   0.1012   0.0037   9.374E-16   7.83923190E-02   2.70907137E-03
    1121          1121     0.0057   1.000E+00   0.1012   0.0037   8.615E-16   7.83925906E-02   2.70909459E-03
    1122          1122     0.0058   1.000E+00   0.1012   0.0037   9.141E-16   7.83928621E-02   2.70911781E-03
    1123          1123     0.0058   1.000E+00   0.1012   0.0037   1.065E-15   7.83931336E-02   2.70914103E-03
    1124          1124     0.0058   1.000E+00   0.1012   0.0037   7.657E-16   7.83934050E-02   2.70916425E-03
    1125          1125     0.0058   1.000E+00   0.1012   0.0037   8.056E-16   7.83936764E-02   2.70918748E-03
    1126          1126     0.0057   1.000E+00   0.1012   0.0037   9.120E-16   7.83939478E-02   2.70921071E-03
    1127          1127     0.0058   1.000E+00   0.1012   0.0037   1.019E-15   7.83942191E-02   2.70923393E-03
    1128          1128     0.0057   1.000E+00   0.1012   0.0037   8.147E-16   7.83944904E-02   2.70925716E-03
    1129          1129     0.0057   1.000E+00   0.1012   0.0037   9.706E-16   7.83947617E-02   2.70928040E-03
    1130          1130     0.0057   1.000E+00   0.1011   0.0037   8.572E-16   7.83950330E-02   2.70930363E-03
    1131          1131     0.0058   1.000E+00   0.1011   0.0037   8.141E-16   7.83953042E-02   2.70932687E-03
    1132          1132     0.0058   1.000E+00   0.1011   0.0037   9.320E-16   7.83955754E-02   2.70935010E-03
    1133          1133     0.0057   1.000E+00   0.1012   0.0037   7.632E-16   7.83958465E-02   2.70937334E-03
    1134          1134     0.0058   1.000E+00   0.1012   0.0037   8.051E-16   7.83961176E-02   2.70939658E-03
    1135          1135     0.0058   1.000E+00   0.1012   0.0037   8.363E-16   7.83963887E-02   2.70941982E-03
    1136          1136     0.0057   1.000E+00   0.1012   0.0037   9.581E-16   7.83966598E-02   2.70944306E-03
    1137          1137     0.0057   1.000E+00   0.1012   0.0037   8.860E-16   7.83969308E-02   2.70946630E-03
    1138          1138     0.0057   1.000E+00   0.1012   0.0037   9.719E-16   7.83972018E-02   2.70948954E-03
    1139          1139     0.0058   1.000E+00   0.1012   0.0037   8.374E-16   7.83974728E-02   2.70951278E-03
    1140          1140     0.0057   1.000E+00   0.1012   0.0037   8.516E-16   7.83977437E-02   2.70953603E-03
    1141          1141     0.0057   1.000E+00   0.1012   0.0037   8.669E-16   7.83980146E-02   2.70955927E-03
    1142          1142     0.0058   1.000E+00   0.1012   0.0037   9.201E-16   7.83982855E-02   2.70958251E-03
    1143          1143     0.0058   1.000E+00   0.1013   0.0037   8.113E-16   7.83985563E-02   2.70960576E-03
    1144          1144     0.0057   1.000E+00   0.1013   0.0037   8.966E-16   7.83988271E-02   2.70962900E-03
    1145          1145     0.0057   1.000E+00   0.1013   0.0037   8.504E-16   7.83990979E-02   2.70965224E-03
    1146          1146     0.0057   1.000E+00   0.1013   0.0037   8.677E-16   7.83993686E-02   2.70967549E-03
    1147          1147     0.0057   1.000E+00   0.1013   0.0037   8.444E-16   7.83996393E-02   2.70969873E-03
    1148          1148     0.0057   1.000E+00   0.1013   0.0037   9.416E-16   7.83999100E-02   2.70972197E-03
    1149          1149     0.0058   1.000E+00   0.1013   0.0037   8.844E-16   7.84001807E-02   2.70974521E-03
    1150          1150     0.0058   1.000E+00   0.1013   0.0037   8.746E-16   7.84004513E-02   2.70976846E-03
    1151          1151     0.0057   1.000E+00   0.1013   0.0037   1.000E-15   7.84007219E-02   2.70979170E-03
    1152          1152     0.0058   1.000E+00   0.1013   0.0037   7.752E-16   7.84009924E-02   2.70981494E-03
    1153          1153     0.0058   1.000E+00   0.1013   0.0037   7.843E-16   7.84012630E-02   2.70983818E-03
    1154          1154     0.0058   1.000E+00   0.1013   0.0037   9.615E-16   7.84015334E-02   2.70986142E-03
    1155          1155     0.0058   1.000E+00   0.1013   0.0037   7.997E-16   7.84018039E-02   2.70988466E-03
    1156          1156     0.0057   1.000E+00   0.1013   0.0037   9.327E-16   7.84020743E-02   2.70990790E-03
    1157          1157     0.0058   1.000E+00   0.1013   0.0037   7.954E-16   7.84023447E-02   2.70993114E-03
    1158          1158     0.0058   1.000E+00   0.1013   0.0037   9.526E-16   7.84026151E-02   2.70995438E-03
    1159          1159     0.0057   1.000E+00   0.1012   0.0037   9.605E-16   7.84028854E-02   2.70997762E-03
    1160          1160     0.0057   1.000E+00   0.1012   0.0037   9.159E-16   7.84031558E-02   2.71000086E-03
    1161          1161     0.0058   1.000E+00   0.1012   0.0037   9.313E-16   7.84034260E-02   2.71002410E-03
    1162          1162     0.0057   1.000E+00   0.1012   0.0037   8.806E-16   7.84036963E-02   2.71004734E-03
    1163          1163     0.0057   1.000E+00   0.1012   0.0037   1.040E-15   7.84039665E-02   2.71007058E-03
    1164          1164     0.0058   1.000E+00   0.1012   0.0037   8.957E-16   7.84042367E-02   2.71009382E-03
    1165          1165     0.0057   1.000E+00   0.1012   0.0037   9.526E-16   7.84045068E-02   2.71011706E-03
    1166          1166     0.0057   1.000E+00   0.1012   0.0037   9.206E-16   7.84047769E-02   2.71014030E-03
